,level_0,COUNTY,YEAR,STATEABBR,STATEID,REGION,JUVF,JUVM,BLACK,BLACKM,BLACKF,HISP,HISPM,HISPF,WHITE,WHITEM,WHITEF,ASIAN,ASIANM,ASIANF,AIAN,AIANM,AIANF,NHOPI,NHPIM,NHPIF,OTHERRACE,ADDRACEM,ADDRACEF,TWORACE,TWORACEM,TWORACEF,RACEDK,UNKRACEM,UNKRACEF,NONCITZ,CUSCTZNM,CUSCTZNF,ADMIS,ADTOTM,ADTOTF,CONFPOP,CUSTOTM,CUSTOTF,RELEASE,RELEASEF,RELEASEM,CONV,CUSUNSM,CUSUNSF,RTIID,CITY,ZIP,CNTYCODE,FELONY,MISD,UNCONV,WEEKN,STATE,CODE,CountyState,Year,StateCode,CountyID,WhiteMales,WhiteFemales,AggrWhites,FreeColoredMales,FreeColoredFemales,AggrColored,MaleSlaves,FemaleSlaves,AggrSlaves,OneSlave,TwoSlaves,ThreeSlaves,FourSlaves,FiveSlaves,SixSlaves,SevenSlaves,EigthSlaves,NineSlaves,TenFourSlaves,FifteenNineSlaves,TwentyNineSlaves,ThirtyNineSlaves,FortyNineSlaves,FiftySixNineSlaves,SeventyNineSlaves,OneHundSlaves,TwoHundSlaves,ThreeHundSlaves,OneThouSlaves,GreaterSlaves,TotalSlaveholders,TotalSlaves,Families,TotalFree
1677,LINCOLN,,2015,MO,26,NA,0,0,57.0,NA,NA,13.0,NA,NA,103.0,NA,NA,5.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,11.0,NA,NA,2660.0,NA,NA,178.0,NA,NA,2593.0,633,1960,0.0,NA,NA,10957433,Troy                    ,63379     ,29113,128.0,50.0,178,2.0,MISSOURI,JAIL,C,860.0,34.0,1130.0,6003.0,5344.0,11347.0,13.0,10.0,23.0,1450.0,1390.0,2840.0,143.0,97.0,68.0,50.0,41.0,41.0,24.0,23.0,14.0,48.0,12.0,7.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,573.0,2840.0,2034.0,11370.0
1678,LINCOLN,,2015,MO,26,NA,0,0,57.0,NA,NA,13.0,NA,NA,103.0,NA,NA,5.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,11.0,NA,NA,2660.0,NA,NA,178.0,NA,NA,2593.0,633,1960,0.0,NA,NA,10957433,Troy                    ,63379     ,29113,128.0,50.0,178,2.0,MISSOURI,JAIL,C,860.0,44.0,1810.0,833.0,842.0,1675.0,0.0,0.0,0.0,1868.0,1900.0,3768.0,26.0,10.0,17.0,12.0,18.0,13.0,16.0,11.0,2.0,31.0,28.0,28.0,14.0,12.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,248.0,3768.0,312.0,1698.0
1679,LINCOLN,,2015,MO,26,NA,0,0,57.0,NA,NA,13.0,NA,NA,103.0,NA,NA,5.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,11.0,NA,NA,2660.0,NA,NA,178.0,NA,NA,2593.0,633,1960,0.0,NA,NA,10957433,Troy                    ,63379     ,29113,128.0,50.0,178,2.0,MISSOURI,JAIL,C,860.0,47.0,1090.0,2971.0,3028.0,5999.0,41.0,40.0,81.0,1089.0,1026.0,2115.0,59.0,37.0,34.0,24.0,20.0,12.0,12.0,13.0,9.0,31.0,11.0,12.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,283.0,2115.0,1158.0,6080.0
1680,LINCOLN,,2015,MO,26,NA,0,0,57.0,NA,NA,13.0,NA,NA,103.0,NA,NA,5.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,11.0,NA,NA,2660.0,NA,NA,178.0,NA,NA,2593.0,633,1960,0.0,NA,NA,10957433,Troy                    ,63379     ,29113,128.0,50.0,178,2.0,MISSOURI,JAIL,C,860.0,51.0,1370.0,3609.0,3450.0,7059.0,73.0,85.0,158.0,1788.0,1642.0,3430.0,77.0,70.0,44.0,48.0,26.0,37.0,30.0,23.0,18.0,70.0,26.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,3430.0,1240.0,7217.0
1681,LINCOLN,,2015,MO,26,NA,0,0,57.0,NA,NA,13.0,NA,NA,103.0,NA,NA,5.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,11.0,NA,NA,2660.0,NA,NA,178.0,NA,NA,2593.0,633,1960,0.0,NA,NA,10957433,Troy                    ,63379     ,29113,128.0,50.0,178,2.0,MISSOURI,JAIL,C,860.0,54.0,1030.0,8058.0,7868.0,15926.0,26.0,29.0,55.0,3382.0,3465.0,6847.0,182.0,124.0,99.0,70.0,79.0,44.0,34.0,33.0,34.0,115.0,27.0,36.0,11.0,6.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,905.0,6847.0,2929.0,15981.0
1682,LINN,,2015,IA,16,NA,0,0,98.0,NA,NA,2.0,NA,NA,211.0,NA,NA,0.0,NA,NA,2.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,10.0,NA,NA,10321.0,NA,NA,313.0,NA,NA,10282.0,2346,7936,28.0,NA,NA,10956820,Cedar Rapids            ,52406     ,19113,260.0,53.0,285,,IOWA,JAIL,C,860.0,31.0,1130.0,9954.0,8982.0,18936.0,6.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3473.0,18947.0
1683,LINN,,2015,IA,16,NA,0,0,98.0,NA,NA,2.0,NA,NA,211.0,NA,NA,0.0,NA,NA,2.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,10.0,NA,NA,10321.0,NA,NA,313.0,NA,NA,10282.0,2346,7936,28.0,NA,NA,10956820,Cedar Rapids            ,52406     ,19113,260.0,53.0,285,,IOWA,JAIL,C,860.0,32.0,1070.0,3372.0,2941.0,6313.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.0,6336.0
1684,LINN,,2015,IA,16,NA,0,0,98.0,NA,NA,2.0,NA,NA,211.0,NA,NA,0.0,NA,NA,2.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,10.0,NA,NA,10321.0,NA,NA,313.0,NA,NA,10282.0,2346,7936,28.0,NA,NA,10956820,Cedar Rapids            ,52406     ,19113,260.0,53.0,285,,IOWA,JAIL,C,860.0,34.0,1150.0,4501.0,4008.0,8509.0,15.0,11.0,26.0,276.0,301.0,577.0,51.0,25.0,7.0,14.0,8.0,5.0,12.0,6.0,3.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,577.0,1425.0,8535.0
1685,LINN,,2015,IA,16,NA,0,0,98.0,NA,NA,2.0,NA,NA,211.0,NA,NA,0.0,NA,NA,2.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,10.0,NA,NA,10321.0,NA,NA,313.0,NA,NA,10282.0,2346,7936,28.0,NA,NA,10956820,Cedar Rapids            ,52406     ,19113,260.0,53.0,285,,IOWA,JAIL,C,860.0,72.0,430.0,3787.0,2976.0,6763.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.0,6772.0
1686,LIVINGSTON,,2015,LA,19,NA,1,5,78.0,NA,NA,0.0,NA,NA,433.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,6350.0,NA,NA,511.0,NA,NA,6154.0,1763,4391,99.0,NA,NA,10957050,Livingston              ,70754     ,22063,226.0,249.0,412,,LOUISIANA,JAIL,C,860.0,13.0,510.0,19809.0,19553.0,39362.0,93.0,91.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7765.0,39546.0
1687,LIVINGSTON,,2015,LA,19,NA,1,5,78.0,NA,NA,0.0,NA,NA,433.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,6350.0,NA,NA,511.0,NA,NA,6154.0,1763,4391,99.0,NA,NA,10957050,Livingston              ,70754     ,22063,226.0,249.0,412,,LOUISIANA,JAIL,C,860.0,21.0,1050.0,6350.0,5282.0,11632.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088.0,11637.0
1688,LIVINGSTON,,2015,LA,19,NA,1,5,78.0,NA,NA,0.0,NA,NA,433.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,6350.0,NA,NA,511.0,NA,NA,6154.0,1763,4391,99.0,NA,NA,10957050,Livingston              ,70754     ,22063,226.0,249.0,412,,LOUISIANA,JAIL,C,860.0,23.0,930.0,8866.0,7959.0,16825.0,15.0,11.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3171.0,16851.0
1689,LIVINGSTON,,2015,LA,19,NA,1,5,78.0,NA,NA,0.0,NA,NA,433.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,6350.0,NA,NA,511.0,NA,NA,6154.0,1763,4391,99.0,NA,NA,10957050,Livingston              ,70754     ,22063,226.0,249.0,412,,LOUISIANA,JAIL,C,860.0,34.0,1170.0,3674.0,3138.0,6812.0,0.0,0.0,0.0,278.0,327.0,605.0,45.0,22.0,19.0,11.0,12.0,5.0,7.0,7.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,605.0,1239.0,6812.0
1690,LIVINGSTON,,2015,LA,19,NA,1,5,78.0,NA,NA,0.0,NA,NA,433.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,6350.0,NA,NA,511.0,NA,NA,6154.0,1763,4391,99.0,NA,NA,10957050,Livingston              ,70754     ,22063,226.0,249.0,412,,LOUISIANA,JAIL,C,860.0,45.0,630.0,1642.0,1478.0,3120.0,0.0,0.0,0.0,659.0,652.0,1311.0,27.0,21.0,11.0,12.0,19.0,9.0,13.0,10.0,6.0,19.0,7.0,6.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,166.0,1311.0,824.0,3120.0
1691,LIVINGSTON,,2015,LA,19,NA,1,5,78.0,NA,NA,0.0,NA,NA,433.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,6350.0,NA,NA,511.0,NA,NA,6154.0,1763,4391,99.0,NA,NA,10957050,Livingston              ,70754     ,22063,226.0,249.0,412,,LOUISIANA,JAIL,C,860.0,51.0,1390.0,3090.0,2865.0,5955.0,14.0,22.0,36.0,625.0,597.0,1222.0,75.0,38.0,24.0,23.0,20.0,11.0,16.0,7.0,9.0,13.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,1222.0,1093.0,5991.0
1692,LLANO,,2015,TX,44,NA,0,0,2.0,NA,NA,3.0,NA,NA,38.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1327.0,NA,NA,43.0,NA,NA,1325.0,371,954,4.0,NA,NA,10958404,Llano                   ,78643     ,48299,36.0,7.0,39,,TEXAS,JAIL,C,860.0,49.0,2990.0,561.0,486.0,1047.0,0.0,0.0,0.0,23.0,31.0,54.0,8.0,6.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,54.0,217.0,1047.0
1693,LONG,,2015,CA,5,NA,0,0,20.0,NA,NA,19.0,NA,NA,30.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,31717.0,NA,NA,69.0,NA,NA,31441.0,4806,26635,1.0,NA,NA,10956276,Long Beach              ,90802     ,6037,20.0,49.0,68,,CALIFORNIA,JAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,LOS,,2015,CA,5,NA,0,0,4855.0,NA,NA,7881.0,NA,NA,2623.0,NA,NA,71.0,NA,NA,12.0,NA,NA,21.0,NA,NA,561.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,112538.0,NA,NA,16024.0,NA,NA,96074.0,15079,80995,9718.0,NA,NA,10950268,Monterey Park           ,91754     ,6037,10950.0,3817.0,6306,78.0,CALIFORNIA,JAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,LOUDON,,2015,TN,43,NA,0,0,8.0,NA,NA,0.0,NA,NA,116.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,3.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,2710.0,NA,NA,127.0,NA,NA,2695.0,859,1836,59.0,NA,NA,10958239,Lenoir City             ,37771     ,47105,70.0,57.0,68,,TENNESSEE,JAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,LOUISA,,2015,IA,16,NA,0,0,3.0,NA,NA,0.0,NA,NA,7.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,577.0,NA,NA,11.0,NA,NA,566.0,120,446,4.0,NA,NA,10956821,Wapello                 ,52653     ,19115,7.0,3.0,7,,IOWA,JAIL,C,860.0,31.0,1150.0,5398.0,4878.0,10276.0,56.0,38.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.0,10370.0
1697,LOUISA,,2015,IA,16,NA,0,0,3.0,NA,NA,0.0,NA,NA,7.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,577.0,NA,NA,11.0,NA,NA,566.0,120,446,4.0,NA,NA,10956821,Wapello                 ,52653     ,19115,7.0,3.0,7,,IOWA,JAIL,C,860.0,40.0,1090.0,3027.0,3156.0,6183.0,155.0,169.0,324.0,5284.0,4910.0,10194.0,90.0,57.0,54.0,45.0,38.0,28.0,34.0,42.0,34.0,108.0,69.0,86.0,45.0,16.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,765.0,10194.0,1217.0,6507.0
1698,LOUISVILLE,,2015,KY,18,NA,0,0,1038.0,NA,NA,45.0,NA,NA,1090.0,NA,NA,4.0,NA,NA,3.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,5.0,NA,NA,32201.0,NA,NA,2180.0,NA,NA,32355.0,8555,23800,1764.0,NA,NA,10951117,Louisville              ,40202     ,21111,1260.0,920.0,416,,KENTUCKY,JAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,LOVE,,2015,OK,37,NA,0,0,5.0,NA,NA,7.0,NA,NA,22.0,NA,NA,0.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1128.0,NA,NA,35.0,NA,NA,1140.0,330,810,0.0,NA,NA,10957972,Marietta                ,73448     ,40085,30.0,1.0,35,0.0,OKLAHOMA,JAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,LOWNDES,,2015,AL,1,NA,0,0,63.0,NA,NA,1.0,NA,NA,3.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,170.0,NA,NA,67.0,NA,NA,150.0,50,100,55.0,NA,NA,10956043,Hayneville              ,36040     ,1085,55.0,12.0,12,0.0,ALABAMA,JAIL,C,860.0,41.0,850.0,4299.0,4063.0,8362.0,9.0,5.0,14.0,9650.0,9690.0,19340.0,146.0,94.0,85.0,66.0,57.0,42.0,42.0,39.0,33.0,120.0,73.0,100.0,61.0,44.0,43.0,34.0,18.0,1.0,0.0,0.0,0.0,1098.0,19340.0,1602.0,8376.0
1701,LOWNDES,,2015,AL,1,NA,0,0,63.0,NA,NA,1.0,NA,NA,3.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,170.0,NA,NA,67.0,NA,NA,150.0,50,100,55.0,NA,NA,10956043,Hayneville              ,36040     ,1085,55.0,12.0,12,0.0,ALABAMA,JAIL,C,860.0,44.0,1850.0,1565.0,1285.0,2850.0,0.0,0.0,0.0,1232.0,1167.0,2399.0,55.0,28.0,15.0,14.0,11.0,12.0,10.0,10.0,9.0,38.0,19.0,12.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,2399.0,540.0,2850.0
1702,LOWNDES,,2015,AL,1,NA,0,0,63.0,NA,NA,1.0,NA,NA,3.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,170.0,NA,NA,67.0,NA,NA,150.0,50,100,55.0,NA,NA,10956043,Hayneville              ,36040     ,1085,55.0,12.0,12,0.0,ALABAMA,JAIL,C,860.0,46.0,870.0,3648.0,3243.0,6891.0,1.0,3.0,4.0,8404.0,8326.0,16730.0,145.0,97.0,84.0,65.0,46.0,43.0,36.0,33.0,40.0,112.0,71.0,75.0,40.0,43.0,32.0,32.0,10.0,2.0,0.0,0.0,0.0,1006.0,16730.0,1269.0,6895.0
1703,LUBBOCK,,2015,TX,44,NA,2,4,239.0,NA,NA,450.0,NA,NA,369.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1.0,NA,NA,1.0,NA,NA,17724.0,NA,NA,1059.0,NA,NA,17826.0,3030,14796,47.0,NA,NA,10958405,Lubbock                 ,79403     ,48303,653.0,406.0,1012,6.0,TEXAS,JAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,LUCAS,,2015,OH,36,NA,0,0,260.0,NA,NA,9.0,NA,NA,203.0,NA,NA,2.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,3.0,NA,NA,0.0,NA,NA,17560.0,NA,NA,478.0,NA,NA,17462.0,4035,13427,12.0,NA,NA,10957879,Toledo                  ,43604     ,39095,370.0,87.0,466,,OHIO,JAIL,C,860.0,24.0,950.0,13278.0,12275.0,25553.0,164.0,114.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4904.0,25831.0
1705,LUCAS,,2015,OH,36,NA,0,0,260.0,NA,NA,9.0,NA,NA,203.0,NA,NA,2.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,3.0,NA,NA,0.0,NA,NA,17560.0,NA,NA,478.0,NA,NA,17462.0,4035,13427,12.0,NA,NA,10957879,Toledo                  ,43604     ,39095,370.0,87.0,466,,OHIO,JAIL,C,860.0,31.0,1170.0,3044.0,2720.0,5764.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,5766.0
1706,LUZERNE,,2015,PA,39,NA,0,4,231.0,NA,NA,60.0,NA,NA,423.0,NA,NA,3.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,15.0,NA,NA,4873.0,NA,NA,717.0,NA,NA,4802.0,994,3808,251.0,NA,NA,10958085,Wilkes-Barre            ,18711     ,42079,166.0,522.0,466,5.0,PENNSYLVANIA,JAIL,C,860.0,14.0,790.0,46540.0,43254.0,89794.0,228.0,222.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16792.0,90244.0
1707,MACOMB,,2015,MI,23,NA,0,0,389.0,NA,NA,0.0,NA,NA,687.0,NA,NA,2.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,5.0,NA,NA,0.0,NA,NA,17291.0,NA,NA,1084.0,NA,NA,17267.0,3834,13433,550.0,NA,NA,10951308,Mount Clemens           ,48043     ,26099,641.0,440.0,534,40.0,MICHIGAN,JAIL,C,860.0,23.0,990.0,11738.0,11042.0,22780.0,32.0,31.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4457.0,22843.0
1708,MACON,,2015,IL,14,NA,0,0,165.0,NA,NA,6.0,NA,NA,126.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,3.0,NA,NA,5131.0,NA,NA,297.0,NA,NA,5130.0,1398,3732,22.0,NA,NA,10956636,Decatur                 ,62523     ,17115,284.0,13.0,275,2.0,ILLINOIS,JAIL,C,860.0,21.0,1150.0,7288.0,6367.0,13655.0,39.0,44.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2486.0,13738.0
1709,MACON,,2015,IL,14,NA,0,0,165.0,NA,NA,6.0,NA,NA,126.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,3.0,NA,NA,5131.0,NA,NA,297.0,NA,NA,5130.0,1398,3732,22.0,NA,NA,10956636,Decatur                 ,62523     ,17115,284.0,13.0,275,2.0,ILLINOIS,JAIL,C,860.0,34.0,1210.0,7180.0,6493.0,13673.0,5.0,8.0,13.0,314.0,346.0,660.0,71.0,38.0,20.0,24.0,14.0,7.0,9.0,1.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,660.0,2458.0,13686.0
1710,MACON,,2015,IL,14,NA,0,0,165.0,NA,NA,6.0,NA,NA,126.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,3.0,NA,NA,5131.0,NA,NA,297.0,NA,NA,5130.0,1398,3732,22.0,NA,NA,10956636,Decatur                 ,62523     ,17115,284.0,13.0,275,2.0,ILLINOIS,JAIL,C,860.0,41.0,870.0,4425.0,4199.0,8624.0,0.0,1.0,1.0,9014.0,9162.0,18176.0,84.0,74.0,58.0,53.0,51.0,55.0,47.0,44.0,32.0,144.0,79.0,115.0,63.0,47.0,45.0,18.0,9.0,2.0,0.0,0.0,0.0,1020.0,18176.0,1612.0,8626.0
1711,MACON,,2015,IL,14,NA,0,0,165.0,NA,NA,6.0,NA,NA,126.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,3.0,NA,NA,5131.0,NA,NA,297.0,NA,NA,5130.0,1398,3732,22.0,NA,NA,10956636,Decatur                 ,62523     ,17115,284.0,13.0,275,2.0,ILLINOIS,JAIL,C,860.0,44.0,1930.0,1851.0,1724.0,3575.0,3.0,6.0,9.0,2350.0,2515.0,4865.0,95.0,38.0,29.0,35.0,31.0,14.0,9.0,27.0,17.0,43.0,36.0,25.0,20.0,5.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,442.0,4865.0,649.0,3584.0
1712,MACON,,2015,IL,14,NA,0,0,165.0,NA,NA,6.0,NA,NA,126.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,3.0,NA,NA,5131.0,NA,NA,297.0,NA,NA,5130.0,1398,3732,22.0,NA,NA,10956636,Decatur                 ,62523     ,17115,284.0,13.0,275,2.0,ILLINOIS,JAIL,C,860.0,47.0,1130.0,2704.0,2611.0,5315.0,64.0,51.0,115.0,262.0,257.0,519.0,21.0,8.0,11.0,6.0,4.0,6.0,4.0,3.0,6.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,519.0,955.0,5485.0
1713,MACON,,2015,IL,14,NA,0,0,165.0,NA,NA,6.0,NA,NA,126.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,3.0,NA,NA,5131.0,NA,NA,297.0,NA,NA,5130.0,1398,3732,22.0,NA,NA,10956636,Decatur                 ,62523     ,17115,284.0,13.0,275,2.0,ILLINOIS,JAIL,C,860.0,54.0,1110.0,3105.0,3139.0,6244.0,55.0,62.0,117.0,485.0,444.0,929.0,54.0,27.0,22.0,19.0,16.0,12.0,8.0,6.0,6.0,24.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,929.0,1192.0,6361.0
1714,MADERA,,2015,CA,5,NA,0,0,30.0,NA,NA,225.0,NA,NA,104.0,NA,NA,1.0,NA,NA,11.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,6.0,NA,NA,4416.0,NA,NA,372.0,NA,NA,4465.0,536,3929,72.0,NA,NA,10956248,Madera                  ,93638     ,6039,333.0,39.0,300,0.0,CALIFORNIA,JAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
